timestamp,ping,download,upload,server
2018-03-02T12:20:07.422770Z,50.592,77.923,11.512,TekLinks
2018-03-02T12:30:04.142826Z,162.113,82.519,11.025,TekLinks
2018-03-02T12:40:03.346805Z,50.626,81.014,11.182,TekLinks
2018-03-02T12:50:02.968201Z,54.314,81.769,10.091,TekLinks
2018-03-02T13:00:01.699202Z,50.351,80.643,11.45,TekLinks
2018-03-02T13:10:02.602837Z,49.232,77.26,11.358,TekLinks
2018-03-02T13:20:01.946086Z,53.031,71.815,11.119,TekLinks
2018-03-02T13:30:02.175941Z,59.201,80.121,10.847,TekLinks
2018-03-02T13:40:02.331712Z,49.996,74.772,11.45,TekLinks
2018-03-02T13:50:02.203055Z,53.74,83.36,11.491,TekLinks
2018-03-02T14:00:08.389434Z,138.796,81.837,11.397,TekLinks
2018-03-02T14:10:02.073078Z,55.329,52.988,11.413,TekLinks
2018-03-02T14:20:02.282593Z,48.828,83.183,11.049,TekLinks
2018-03-02T14:30:03.931865Z,128.08,69.493,11.322,TekLinks
2018-03-02T14:40:02.749731Z,54.458,81.596,11.438,TekLinks
2018-03-02T14:50:02.558714Z,53.472,60.016,11.469,TekLinks
2018-03-02T15:00:08.843939Z,59.008,83.275,11.434,TekLinks
2018-03-02T15:10:02.245420Z,54.616,73.807,11.141,TekLinks
2018-03-02T15:20:02.368535Z,56.004,82.293,11.499,TekLinks
2018-03-02T15:30:08.489015Z,53.672,79.32,11.447,TekLinks
2018-03-02T15:40:02.594942Z,52.331,81.92,10.885,TekLinks
2018-03-02T15:50:02.098323Z,48.743,63.323,11.29,TekLinks
2018-03-02T16:00:10.030485Z,562.373,73.066,11.534,TekLinks
2018-03-02T16:10:01.924480Z,53.804,81.077,10.569,TekLinks
2018-03-02T16:20:02.639867Z,54.779,82.446,11.357,TekLinks
2018-03-02T16:30:02.260621Z,67.987,79.104,11.39,TekLinks
2018-03-02T16:40:02.711096Z,51.476,82.099,11.455,TekLinks
2018-03-02T16:50:02.392793Z,49.169,80.452,11.321,TekLinks
2018-03-02T17:00:10.114149Z,531.912,64.407,11.262,TekLinks
2018-03-02T17:10:01.878418Z,49.655,81.606,11.54,TekLinks
2018-03-02T17:20:02.098271Z,52.938,83.689,11.562,TekLinks
2018-03-02T17:30:03.298708Z,59.306,85.616,10.476,TekLinks
2018-03-02T17:40:02.611345Z,65.395,77.201,10.677,TekLinks
2018-03-02T17:50:01.848493Z,53.283,79.988,11.522,TekLinks
2018-03-02T18:00:02.684266Z,440.126,76.516,11.328,TekLinks
2018-03-02T18:10:01.884619Z,51.365,80.165,11.471,TekLinks
2018-03-02T18:20:02.349733Z,49.466,83.133,11.298,TekLinks
2018-03-02T18:30:06.759324Z,343.146,47.089,11.425,TekLinks
2018-03-02T18:40:02.468420Z,52.504,63.6,11.422,TekLinks
2018-03-02T18:50:02.093279Z,51.721,84.579,11.233,TekLinks
2018-03-02T19:00:08.617808Z,109.768,82.66,10.721,TekLinks
2018-03-02T19:10:02.356683Z,50.507,83.118,11.472,TekLinks
2018-03-02T19:20:02.628067Z,48.832,63.034,9.902,TekLinks
2018-03-02T19:30:08.452231Z,50.358,80.818,11.374,TekLinks
2018-03-02T19:40:01.784781Z,49.532,78.789,11.136,TekLinks
2018-03-02T19:50:02.179550Z,51.582,78.358,11.566,TekLinks
2018-03-02T20:00:10.622790Z,371.175,73.491,11.387,TekLinks
2018-03-02T20:10:02.429926Z,54.465,76.664,11.409,TekLinks
2018-03-02T20:20:02.253916Z,53.478,70.043,10.417,TekLinks
2018-03-02T20:30:02.413324Z,65.176,79.102,10.879,TekLinks
2018-03-02T20:40:02.382104Z,51.645,84.166,11.283,TekLinks
2018-03-02T20:50:01.747037Z,51.953,84.324,11.316,TekLinks
2018-03-02T21:00:09.120092Z,51.379,81.887,11.413,TekLinks
2018-03-02T21:10:02.454157Z,51.895,82.933,11.289,TekLinks
2018-03-02T21:20:01.944404Z,74.344,84.648,11.341,TekLinks
2018-03-02T21:30:02.368193Z,442.736,83.359,11.322,TekLinks
2018-03-02T21:40:01.776904Z,53.413,84.813,11.176,TekLinks
2018-03-02T21:50:02.473264Z,50.976,83.761,11.528,TekLinks
2018-03-02T22:00:08.008041Z,51.874,80.98,11.446,TekLinks
2018-03-02T22:10:02.402815Z,49.514,85.507,11.313,TekLinks
2018-03-02T22:20:01.995447Z,51.576,62.581,9.445,TekLinks
2018-03-02T22:30:02.310300Z,50.978,84.269,11.296,TekLinks
2018-03-02T22:40:03.569889Z,53.203,79.213,11.323,TekLinks
2018-03-02T22:50:01.639281Z,50.282,80.42,11.269,TekLinks
2018-03-02T23:00:10.304758Z,52.756,80.888,11.245,TekLinks
2018-03-02T23:10:01.793297Z,49.114,79.055,11.243,TekLinks
2018-03-02T23:20:02.131377Z,51.015,64.345,11.347,TekLinks
2018-03-02T23:30:02.376905Z,288.421,79.075,11.323,TekLinks
2018-03-02T23:40:02.138403Z,50.701,81.078,11.369,TekLinks
2018-03-02T23:50:02.398994Z,48.71,83.64,10.45,TekLinks
2018-03-03T00:00:02.785330Z,49.398,72.902,8.57,TekLinks
2018-03-03T00:10:03.008243Z,55.087,76.536,11.413,TekLinks
2018-03-03T00:20:02.724447Z,50.292,77.15,11.377,TekLinks
2018-03-03T00:30:05.085214Z,50.483,38.387,10.537,TekLinks
2018-03-03T00:40:02.023039Z,51.448,62.182,9.804,TekLinks
2018-03-03T00:50:02.422742Z,52.107,52.553,11.474,TekLinks
2018-03-03T01:00:11.807120Z,897.182,73.521,11.245,TekLinks
2018-03-03T01:10:01.912984Z,59.271,73.109,11.295,TekLinks
2018-03-03T01:20:03.133973Z,52.802,79.62,10.972,TekLinks
2018-03-03T01:30:02.219319Z,66.137,71.407,11.191,TekLinks
2018-03-03T01:40:01.757999Z,54.476,81.509,10.985,TekLinks
2018-03-03T01:50:02.207724Z,55.712,79.683,11.263,TekLinks
2018-03-03T02:00:10.850301Z,55.198,74.89,11.178,TekLinks
2018-03-03T02:10:02.283592Z,54.109,73.276,11.457,TekLinks
2018-03-03T02:20:02.364639Z,279.74,77.262,11.243,TekLinks
2018-03-03T02:30:02.076888Z,54.012,46.396,9.951,TekLinks
2018-03-03T02:40:02.006319Z,52.55,78.925,11.501,TekLinks
2018-03-03T02:50:01.881430Z,51.19,71.512,11.221,TekLinks
2018-03-03T03:00:07.005084Z,53.589,71.534,11.137,TekLinks
2018-03-03T03:10:02.356838Z,50.318,78.672,11.535,TekLinks
2018-03-03T03:20:02.606204Z,50.852,63.907,11.519,TekLinks
2018-03-03T03:30:05.739982Z,202.674,80.243,11.512,TekLinks
2018-03-03T03:40:01.964988Z,313.465,72.413,11.438,TekLinks
2018-03-03T03:50:02.496820Z,51.982,80.329,11.348,TekLinks
2018-03-03T04:00:01.811943Z,50.539,79.84,11.323,TekLinks
2018-03-03T04:10:02.259539Z,53.999,80.54,11.4,TekLinks
2018-03-03T04:20:01.941956Z,49.558,72.282,11.327,TekLinks
2018-03-03T04:30:02.473738Z,54.619,80.631,11.351,TekLinks
2018-03-03T04:40:02.866066Z,52.934,61.261,11.174,TekLinks
2018-03-03T04:50:02.233571Z,49.137,84.054,11.608,TekLinks
2018-03-03T05:00:02.809966Z,53.511,79.123,11.419,TekLinks
2018-03-03T05:10:02.154805Z,52.695,78.44,9.484,TekLinks
2018-03-03T05:20:02.724879Z,50.604,48.816,11.561,TekLinks
2018-03-03T05:30:02.030710Z,384.684,67.63,11.325,TekLinks
2018-03-03T05:40:01.942829Z,52.023,42.142,9.903,TekLinks
2018-03-03T05:50:02.527723Z,49.303,79.741,11.319,TekLinks
2018-03-03T06:00:02.239600Z,52.465,73.044,11.284,TekLinks
2018-03-03T06:10:01.781014Z,52.374,46.085,9.321,TekLinks
2018-03-03T06:20:02.204541Z,52.645,46.088,9.589,TekLinks
2018-03-03T06:30:05.253368Z,47.648,84.009,11.439,TekLinks
2018-03-03T06:40:02.589731Z,49.661,79.116,10.18,TekLinks
2018-03-03T06:50:02.100913Z,51.555,60.358,11.397,TekLinks
2018-03-03T07:00:08.959630Z,495.522,58.731,11.463,TekLinks
2018-03-03T07:10:02.047907Z,51.943,82.441,10.6,TekLinks
2018-03-03T07:20:02.645010Z,51.088,56.341,10.185,TekLinks
2018-03-03T07:30:02.232176Z,69.303,75.622,11.438,TekLinks
2018-03-03T07:40:02.439676Z,50.468,83.885,11.299,TekLinks
2018-03-03T07:50:02.515716Z,50.24,59.361,11.418,TekLinks
2018-03-03T08:00:09.956103Z,52.209,80.446,11.397,TekLinks
2018-03-03T08:10:01.768856Z,58.029,62.215,11.387,TekLinks
2018-03-03T08:20:02.603606Z,51.065,77.602,11.23,TekLinks
2018-03-03T08:30:01.853525Z,48.813,81.837,11.412,TekLinks
2018-03-03T08:40:02.753580Z,49.902,80.351,11.364,TekLinks
2018-03-03T08:50:04.827969Z,48.938,82.312,11.392,TekLinks
2018-03-03T09:00:10.064508Z,240.959,70.334,11.376,TekLinks
2018-03-03T09:10:01.904777Z,49.31,76.688,1.477,TekLinks
2018-03-03T09:20:03.602040Z,795.792,85.96,7.595,TekLinks
2018-03-03T09:30:02.746251Z,192.894,77.027,7.753,TekLinks
2018-03-03T09:40:02.738032Z,50.869,53.801,11.227,TekLinks
2018-03-03T09:50:03.239467Z,48.903,82.492,11.194,TekLinks
2018-03-03T10:00:08.507791Z,50.182,81.348,10.783,TekLinks
2018-03-03T10:10:02.309475Z,48.312,84.549,11.367,TekLinks
2018-03-03T10:20:02.747437Z,49.075,76.318,10.439,TekLinks
2018-03-03T10:30:02.511030Z,52.642,52.687,11.494,TekLinks
2018-03-03T10:40:01.709657Z,55.566,64.042,11.518,TekLinks
2018-03-03T10:50:01.878116Z,50.286,81.975,11.491,TekLinks
2018-03-03T11:00:02.192080Z,69.555,81.663,11.419,TekLinks
2018-03-03T11:10:02.099258Z,49.299,79.515,11.415,TekLinks
2018-03-03T11:20:02.308961Z,49.167,66.405,11.118,TekLinks
2018-03-03T11:30:02.184795Z,58.136,82.921,11.696,TekLinks
2018-03-03T11:40:02.124635Z,54.37,77.994,11.119,TekLinks
2018-03-03T11:50:02.011243Z,50.843,50.079,11.482,TekLinks
2018-03-03T12:00:07.566874Z,48.67,81.248,11.356,TekLinks
2018-03-03T12:10:01.654616Z,51.641,35.115,11.552,TekLinks
2018-03-03T12:20:01.684729Z,50.728,76.798,11.246,TekLinks
2018-03-03T12:30:09.635390Z,54.93,81.614,10.868,TekLinks
2018-03-03T12:40:02.639069Z,49.619,59.116,11.552,TekLinks
2018-03-03T12:50:02.240866Z,48.821,84.013,11.349,TekLinks
2018-03-03T13:00:10.838535Z,53.104,82.079,11.26,TekLinks
2018-03-03T13:10:02.016669Z,51.746,82.416,11.495,TekLinks
2018-03-03T13:20:02.182779Z,52.447,84.129,7.324,TekLinks
2018-03-03T13:30:02.402646Z,61.023,69.32,10.748,TekLinks
2018-03-03T13:40:02.336748Z,50.753,74.047,11.485,TekLinks
2018-03-03T13:50:02.508549Z,50.445,76.08,10.769,TekLinks
2018-03-03T14:00:01.600086Z,48.944,80.263,11.496,TekLinks
2018-03-03T14:10:02.616044Z,49.024,79.373,11.34,TekLinks
2018-03-03T14:20:02.155540Z,49.562,81.354,11.243,TekLinks
2018-03-03T14:30:02.509801Z,656.683,63.062,11.404,TekLinks
2018-03-03T14:40:02.451924Z,54.326,77.384,11.16,TekLinks
2018-03-03T14:50:02.292577Z,49.353,72.072,11.356,TekLinks
2018-03-03T15:00:10.100741Z,172.869,80.795,11.408,TekLinks
2018-03-03T15:10:01.708436Z,53.362,82.73,10.342,TekLinks
2018-03-03T15:20:02.190939Z,48.624,78.356,11.299,TekLinks
2018-03-03T15:30:01.823844Z,49.853,76.454,10.853,TekLinks
2018-03-03T15:40:02.301206Z,50.56,82.943,11.294,TekLinks
2018-03-03T15:50:02.729151Z,51.145,82.786,11.243,TekLinks
2018-03-03T16:00:07.614743Z,51.267,82.392,11.287,TekLinks
2018-03-03T16:10:01.826647Z,49.58,77.931,9.005,TekLinks
2018-03-03T16:20:01.709669Z,48.817,76.149,10.715,TekLinks
2018-03-03T16:30:08.755536Z,358.54,70.959,11.477,TekLinks
2018-03-03T16:40:02.038674Z,50.313,73.298,11.321,TekLinks
2018-03-03T16:50:01.884015Z,50.906,81.587,11.308,TekLinks
2018-03-03T17:00:01.784277Z,49.989,65.293,9.645,TekLinks
2018-03-03T17:10:02.454706Z,57.074,74.542,10.007,TekLinks
2018-03-03T17:20:02.646306Z,52.946,81.06,11.288,TekLinks
2018-03-03T17:30:02.614872Z,52.682,59.798,10.408,TekLinks
2018-03-03T17:40:01.659964Z,50.224,81.028,11.49,TekLinks
2018-03-03T17:50:02.144729Z,52.539,80.828,11.497,TekLinks
2018-03-03T18:00:10.188243Z,52.19,67.839,11.574,TekLinks
2018-03-03T18:10:04.279765Z,52.04,80.797,11.299,TekLinks
2018-03-03T18:20:02.354570Z,49.354,59.684,11.426,TekLinks
2018-03-03T18:30:08.938558Z,358.53,77.128,11.45,TekLinks
2018-03-03T18:40:02.500245Z,50.12,81.463,11.206,TekLinks
2018-03-03T18:50:01.518725Z,50.028,79.307,10.923,TekLinks
2018-03-03T19:00:10.515420Z,50.409,76.536,11.541,TekLinks
2018-03-03T19:10:02.427772Z,49.332,22.116,11.455,TekLinks
2018-03-03T19:20:02.338496Z,49.625,82.814,11.485,TekLinks
2018-03-03T19:30:07.779008Z,50.717,78.586,11.091,TekLinks
2018-03-03T19:40:02.064016Z,59.261,62.958,11.218,TekLinks
2018-03-03T19:50:02.547268Z,49.985,78.726,11.458,TekLinks
2018-03-03T20:00:09.280090Z,80.293,69.939,11.479,TekLinks
2018-03-03T20:10:02.353651Z,50.692,55.018,11.426,TekLinks
2018-03-03T20:20:02.374917Z,51.649,83.636,11.183,TekLinks
2018-03-03T20:30:02.865071Z,52.103,71.414,11.451,TekLinks
2018-03-03T20:40:01.754445Z,53.271,82.306,11.282,TekLinks
2018-03-03T20:50:02.528476Z,52.511,75.243,11.373,TekLinks
2018-03-03T21:00:08.976565Z,49.246,77.61,10.698,TekLinks
2018-03-03T21:10:02.774255Z,52.43,81.529,11.469,TekLinks
2018-03-03T21:20:01.680436Z,50.96,64.891,11.421,TekLinks
2018-03-03T21:30:02.071851Z,68.571,81.193,11.494,TekLinks
2018-03-03T21:40:02.292534Z,52.937,81.739,11.486,TekLinks
2018-03-03T21:50:02.383209Z,49.242,82.492,11.267,TekLinks
2018-03-03T22:00:10.204521Z,51.608,69.412,11.534,TekLinks
2018-03-03T22:10:02.302915Z,52.866,58.431,10.44,TekLinks
2018-03-03T22:20:02.457071Z,50.973,78.846,10.934,TekLinks
2018-03-03T22:30:02.557664Z,68.225,66.147,11.074,TekLinks
2018-03-03T22:40:02.140230Z,51.668,81.019,11.213,TekLinks
2018-03-03T22:50:02.254401Z,57.614,82.647,11.495,TekLinks
2018-03-03T23:00:07.348189Z,866.773,74.395,10.686,TekLinks
2018-03-03T23:10:02.180126Z,148.683,59.577,11.173,TekLinks
2018-03-03T23:20:02.173715Z,49.097,78.934,11.15,TekLinks
2018-03-03T23:30:02.702138Z,393.326,78.163,11.198,TekLinks
2018-03-03T23:40:01.807556Z,55.782,81.216,11.205,TekLinks
2018-03-03T23:50:02.049394Z,49.035,74.133,9.835,TekLinks
2018-03-04T00:00:10.126051Z,114.356,59.59,11.018,TekLinks
2018-03-04T00:10:02.388385Z,52.445,77.023,11.385,TekLinks
2018-03-04T00:20:02.055132Z,52.199,82.428,11.52,TekLinks
2018-03-04T00:30:02.578990Z,51.298,80.796,10.921,TekLinks
2018-03-04T00:40:02.362788Z,49.88,81.237,10.626,TekLinks
2018-03-04T00:50:02.006147Z,51.185,81.142,11.336,TekLinks
2018-03-04T01:00:02.055796Z,129.212,80.394,10.445,TekLinks
2018-03-04T01:10:02.554770Z,51.031,75.394,11.292,TekLinks
2018-03-04T01:20:02.476791Z,54.421,78.915,11.313,TekLinks
2018-03-04T01:30:02.680759Z,48.894,75.982,11.358,TekLinks
2018-03-04T01:40:02.083979Z,52.41,78.788,11.333,TekLinks
2018-03-04T01:50:02.248152Z,49.994,79.474,11.333,TekLinks
2018-03-04T02:00:10.528982Z,506.951,58.54,11.371,TekLinks
2018-03-04T02:10:02.288431Z,586.347,65.111,9.259,TekLinks
2018-03-04T02:20:02.351737Z,58.382,80.837,11.057,TekLinks
2018-03-04T02:30:02.802514Z,50.201,60.02,11.425,TekLinks
2018-03-04T02:40:02.835699Z,50.836,77.221,11.56,TekLinks
2018-03-04T02:50:02.140530Z,49.071,80.099,8.702,TekLinks
2018-03-04T03:00:11.121423Z,73.295,62.916,11.304,TekLinks
2018-03-04T03:10:01.797237Z,54.916,77.968,10.205,TekLinks
2018-03-04T03:20:01.705801Z,51.537,70.785,11.258,TekLinks
2018-03-04T03:30:03.038931Z,355.576,77.03,9.289,TekLinks
2018-03-04T03:40:02.634767Z,50.453,74.689,10.54,TekLinks
2018-03-04T03:50:02.471305Z,53.276,74.707,11.354,TekLinks
2018-03-04T04:00:03.473045Z,53.103,75.233,11.399,TekLinks
2018-03-04T04:10:02.301930Z,49.8,79.808,11.404,TekLinks
2018-03-04T04:20:02.343734Z,55.872,67.94,10.754,TekLinks
2018-03-04T04:30:08.705944Z,225.881,78.372,11.461,TekLinks
2018-03-04T04:40:01.930399Z,56.679,77.999,11.412,TekLinks
2018-03-04T04:50:02.148384Z,52.228,68.562,9.452,TekLinks
2018-03-04T05:00:09.649279Z,399.835,70.712,11.303,TekLinks
2018-03-04T05:10:05.603196Z,51.197,65.917,10.808,TekLinks
2018-03-04T05:20:02.468699Z,48.876,80.494,11.22,TekLinks
2018-03-04T05:30:04.955061Z,49.989,77.414,8.08,TekLinks
2018-03-04T05:40:02.291411Z,52.359,74.426,8.117,TekLinks
2018-03-04T05:50:02.517984Z,50.233,81.778,11.435,TekLinks
2018-03-04T06:00:10.911720Z,461.964,77.953,11.392,TekLinks
2018-03-04T06:10:02.538773Z,49.905,80.14,9.222,TekLinks
2018-03-04T06:20:02.369256Z,48.954,78.326,10.736,TekLinks
2018-03-04T06:30:09.567648Z,51.625,81.45,11.426,TekLinks
2018-03-04T06:40:02.393735Z,49.66,81.31,10.115,TekLinks
2018-03-04T06:50:02.578393Z,49.56,81.054,11.442,TekLinks
2018-03-04T07:00:10.227466Z,86.491,65.613,11.367,TekLinks
2018-03-04T07:10:02.682728Z,629.482,80.732,11.554,TekLinks
2018-03-04T07:20:02.571075Z,643.268,79.41,11.413,TekLinks
2018-03-04T07:30:02.847894Z,400.769,76.063,10.733,TekLinks
2018-03-04T07:40:02.283355Z,52.979,70.37,9.916,TekLinks
2018-03-04T07:50:02.666874Z,53.754,61.23,11.517,TekLinks
2018-03-04T08:00:10.167472Z,49.417,55.856,11.3,TekLinks
2018-03-04T08:10:02.576635Z,48.793,84.759,10.031,TekLinks
2018-03-04T08:20:03.098211Z,51.249,81.206,11.337,TekLinks
2018-03-04T08:30:02.675760Z,56.551,73.729,2.295,TekLinks
2018-03-04T08:40:03.439512Z,48.764,84.36,4.813,TekLinks
2018-03-04T08:50:03.444684Z,49.909,83.344,9.766,TekLinks
2018-03-04T09:00:03.304099Z,91.314,76.342,10.817,TekLinks
2018-03-04T09:10:02.387009Z,53.191,55.115,11.314,TekLinks
2018-03-04T09:20:02.299862Z,48.369,83.796,11.47,TekLinks
2018-03-04T09:30:02.360305Z,57.181,60.519,11.587,TekLinks
2018-03-04T09:40:01.992103Z,52.351,83.408,11.501,TekLinks
2018-03-04T09:50:02.211042Z,50.654,84.589,11.236,TekLinks
2018-03-04T10:00:09.819950Z,686.339,83.565,11.566,TekLinks
2018-03-04T10:10:02.750776Z,51.432,50.709,11.409,TekLinks
2018-03-04T10:20:02.260514Z,266.95,82.555,11.552,TekLinks
2018-03-04T10:30:01.933425Z,71.96,57.797,11.572,TekLinks
2018-03-04T10:40:02.118382Z,48.746,68.229,11.396,TekLinks
2018-03-04T10:50:02.074726Z,51.619,83.017,11.47,TekLinks
2018-03-04T11:00:09.338283Z,51.551,82.046,11.206,TekLinks
2018-03-04T11:10:02.491189Z,468.372,82.645,11.391,TekLinks
2018-03-04T11:20:02.264992Z,50.922,80.516,11.657,TekLinks
2018-03-04T11:30:02.125260Z,64.117,80.405,0.395,TekLinks
2018-03-04T11:40:02.185692Z,51.123,81.949,10.126,TekLinks
2018-03-04T11:50:02.183551Z,48.331,46.892,11.49,TekLinks
2018-03-04T12:00:09.420623Z,50.667,79.3,11.357,TekLinks
2018-03-04T12:10:01.548347Z,49.786,84.388,11.605,TekLinks
2018-03-04T12:20:02.544264Z,50.447,83.532,11.337,TekLinks
2018-03-04T12:30:01.915716Z,367.708,73.477,11.34,TekLinks
2018-03-04T12:40:02.697037Z,54.702,67.735,11.409,TekLinks
2018-03-04T12:50:02.379714Z,49.664,83.469,9.316,TekLinks
2018-03-04T13:00:09.503020Z,49.762,82.038,11.329,TekLinks
2018-03-04T13:10:02.403028Z,50.367,76.202,11.328,TekLinks
2018-03-04T13:20:02.565106Z,365.992,82.783,11.482,TekLinks
2018-03-04T13:30:02.304366Z,48.407,67.787,11.666,TekLinks
2018-03-04T13:40:02.040368Z,49.779,73.575,11.38,TekLinks
2018-03-04T13:50:02.336492Z,50.39,80.566,11.458,TekLinks
2018-03-04T14:00:10.197405Z,50.224,67.7,11.663,TekLinks
2018-03-04T14:10:02.136861Z,53.693,58.875,11.452,TekLinks
2018-03-04T14:20:02.307997Z,408.778,60.243,10.533,TekLinks
2018-03-04T14:30:02.805953Z,48.936,53.763,10.642,TekLinks
2018-03-04T14:40:02.731226Z,51.718,70.254,11.162,TekLinks
2018-03-04T14:50:02.514905Z,51.242,80.219,11.328,TekLinks
2018-03-04T15:00:07.347605Z,50.124,51.591,11.27,TekLinks
2018-03-04T15:10:02.561324Z,52.933,84.275,11.505,TekLinks
2018-03-04T15:20:02.398452Z,49.998,80.596,11.405,TekLinks
2018-03-04T15:30:02.192041Z,615.563,78.75,11.225,TekLinks
2018-03-04T15:40:02.157286Z,51.975,84.157,11.377,TekLinks
2018-03-04T15:50:02.188455Z,48.266,73.377,11.401,TekLinks
2018-03-04T16:00:10.322878Z,50.919,45.554,11.429,TekLinks
2018-03-04T16:10:02.523533Z,52.705,76.345,10.655,TekLinks
2018-03-04T16:20:02.723558Z,55.128,49.037,10.277,TekLinks
2018-03-04T16:30:02.750709Z,217.36,81.677,11.544,TekLinks
2018-03-04T16:40:02.110184Z,50.397,75.127,11.495,TekLinks
2018-03-04T16:50:02.326540Z,50.2,81.818,11.361,TekLinks
2018-03-04T17:00:10.484616Z,50.83,75.216,11.491,TekLinks
2018-03-04T17:10:02.081945Z,48.749,83.101,11.38,TekLinks
2018-03-04T17:20:01.994932Z,50.513,37.859,11.431,TekLinks
2018-03-04T17:30:02.369989Z,52.771,78.353,11.231,TekLinks
2018-03-04T17:40:02.724156Z,48.658,75.707,11.568,TekLinks
2018-03-04T17:50:01.680754Z,49.711,59.531,11.497,TekLinks
2018-03-04T18:00:13.150463Z,270.385,58.192,11.273,TekLinks
2018-03-04T18:10:02.064688Z,51.156,80.426,9.661,TekLinks
2018-03-04T18:20:02.740271Z,52.892,78.157,11.178,TekLinks
2018-03-04T18:30:09.337161Z,49.876,82.146,11.225,TekLinks
2018-03-04T18:40:01.798968Z,50.168,80.719,11.307,TekLinks
2018-03-04T18:50:02.442629Z,53.192,49.423,11.368,TekLinks
2018-03-04T19:00:06.878308Z,51.841,73.868,11.287,TekLinks
2018-03-04T19:10:02.881182Z,49.049,66.936,11.299,TekLinks
2018-03-04T19:20:02.258054Z,50.154,74.52,9.976,TekLinks
2018-03-04T19:30:02.469812Z,61.86,72.709,10.838,TekLinks
2018-03-04T19:40:02.242826Z,714.89,81.205,11.534,TekLinks
2018-03-04T19:50:02.518864Z,313.853,73.173,10.364,TekLinks
2018-03-04T20:00:07.283986Z,49.227,75.534,11.292,TekLinks
2018-03-04T20:10:02.650983Z,211.432,74.116,11.341,TekLinks
2018-03-04T20:20:01.943970Z,50.148,82.178,11.473,TekLinks
2018-03-04T20:30:02.958573Z,62.986,75.414,11.344,TekLinks
2018-03-04T20:40:02.330072Z,54.183,82.074,11.456,TekLinks
2018-03-04T20:50:02.424201Z,52.951,82.685,11.388,TekLinks
2018-03-04T21:00:10.386558Z,51.442,78.658,11.495,TekLinks
2018-03-04T21:10:02.890145Z,49.11,78.558,10.781,TekLinks
2018-03-04T21:20:02.370489Z,50.21,79.607,11.356,TekLinks
2018-03-04T21:30:02.481484Z,155.94,75.891,11.516,TekLinks
2018-03-04T21:40:02.494187Z,52.335,83.97,11.276,TekLinks
2018-03-04T21:50:02.685895Z,216.766,78.389,10.606,TekLinks
2018-03-04T22:00:01.632555Z,51.752,75.147,11.216,TekLinks
2018-03-04T22:10:01.906908Z,49.406,79.515,11.133,TekLinks
2018-03-04T22:20:01.967597Z,53.15,72.69,11.377,TekLinks
2018-03-04T22:30:10.149409Z,772.612,83.619,9.167,TekLinks
2018-03-04T22:40:03.038736Z,52.078,72.051,10.63,TekLinks
2018-03-04T22:50:02.443358Z,54.322,71.897,11.416,TekLinks
2018-03-04T23:00:02.591475Z,436.629,64.2,11.352,TekLinks
2018-03-04T23:10:07.462501Z,50.927,78.39,11.336,TekLinks
2018-03-04T23:20:02.463955Z,52.1,78.612,8.136,TekLinks
2018-03-04T23:30:01.761959Z,547.548,75.295,11.501,TekLinks
2018-03-04T23:40:02.721797Z,51.326,82.428,11.472,TekLinks
2018-03-04T23:50:01.625860Z,55.574,80.335,10.795,TekLinks
2018-03-05T00:00:02.633240Z,58.877,82.037,10.735,TekLinks
2018-03-05T00:10:02.882889Z,52.234,77.622,10.974,TekLinks
2018-03-05T00:20:02.669948Z,50.224,84.153,11.358,TekLinks
2018-03-05T00:30:02.306098Z,52.725,81.459,11.308,TekLinks
2018-03-05T00:40:02.574531Z,51.377,78.355,11.451,TekLinks
2018-03-05T00:50:02.559603Z,53.503,68.031,11.434,TekLinks
2018-03-05T01:00:05.654871Z,53.226,79.98,11.418,TekLinks
2018-03-05T01:10:02.496403Z,50.644,57.987,11.21,TekLinks
2018-03-05T01:20:01.916223Z,53.533,81.711,11.209,TekLinks
2018-03-05T01:30:02.408922Z,203.189,72.838,11.483,TekLinks
2018-03-05T01:40:02.529962Z,54.006,66.246,11.533,TekLinks
2018-03-05T01:50:02.252561Z,55.123,80.854,10.413,TekLinks
2018-03-05T02:00:02.825900Z,417.415,58.265,11.09,TekLinks
2018-03-05T02:10:03.574751Z,462.981,78.227,11.403,TekLinks
2018-03-05T02:20:02.438612Z,52.87,77.355,11.351,TekLinks
2018-03-05T02:30:02.183892Z,58.514,53.584,11.111,TekLinks
2018-03-05T02:40:02.824134Z,56.126,78.446,11.212,TekLinks
2018-03-05T02:50:01.977188Z,51.31,55.027,11.392,TekLinks
2018-03-05T03:00:10.098392Z,48.932,81.211,11.195,TekLinks
2018-03-05T03:10:01.886067Z,51.947,77.924,11.249,TekLinks
2018-03-05T03:20:01.840453Z,52.166,72.986,11.226,TekLinks
2018-03-05T03:30:01.859068Z,589.396,78.931,11.068,TekLinks
2018-03-05T03:40:02.551237Z,598.01,77.668,10.884,TekLinks
2018-03-05T03:50:01.865812Z,50.242,62.781,11.338,TekLinks
2018-03-05T04:00:02.574409Z,64.211,66.418,11.413,TekLinks
2018-03-05T04:10:02.447634Z,184.468,80.823,11.442,TekLinks
2018-03-05T04:20:02.254681Z,52.761,72.009,11.419,TekLinks
2018-03-05T04:30:07.907505Z,53.886,80.117,11.545,TekLinks
2018-03-05T04:40:01.630980Z,184.223,82.618,11.28,TekLinks
2018-03-05T04:50:02.232832Z,50.569,81.146,9.809,TekLinks
